i, j, dm, x, s, t, u, v, n, e, s, w, p, d
0, 1, 3, 0, 1, 1, 0, 0, 0, -0.9214499, -0.8166676, -0.9405742, 0, 0
0, 1, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 1, 0, 1, 0, -0.3, -0.6572198, 1.0566, 0, 0
0, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 3, 1, 1, 1, 1, 1, 0, -0.372, -0.3, 12.69041, 0, 0
0, 1, 4, 0, 0, 0, 0, 0, 0, -0.51, -0.657, -0.51, 0, 0
0, 1, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 0, 1, 0, 0, 0, -0.6324, -0.8298, -0.871272, 0, 0
0, 1, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 0, 0, 0, 0, -0.51, -0.3, -0.372, 0, 0
0, 1, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 1, 0, 0, 0, -0.6349496, -0.6324, -0.71808, 0, 0
0, 1, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 1, 0, 1, 0, -0.3, -0.38928, 6.249384, 0, 0
0, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 4, 1, 1, 1, 1, 1, 0, -0.4827612, -0.05190314, 9.885064, 0, 0
0, 1, 5, 0, 0, 0, 0, 0, 0, -0.3, -0.3, -0.3, 0, 0
0, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 0, 1, 0, 0, 0, -0.8995801, -0.894456, -1.015356, 0, 0
0, 1, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 0, 0, 0, 0, -0.582, -0.6828, -0.59928, 0, 0
0, 1, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 1, 0, 0, 0, -0.7929022, 0.03788374, -1.077109, 0, 0
0, 1, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 1, 0, 1, 0, -0.372, -0.3, 0.9300001, 0, 0
0, 1, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 5, 1, 1, 1, 1, 1, 0, -0.3, 0.3623401, -0.3, 0, 0
0, 1, 6, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0
0, 1, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 0, 1, 0, 0, 0, 0, -0.3, -0.3, 0, 0
0, 1, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 0, 0, 0, 0, -0.3, -0.51, -0.51, 0, 0
0, 1, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 1, 0, 0, 0, -1.137881, -1.142015, -1.528017, 0, 0
0, 1, 6, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 6, 1, 1, 1, 1, 1, 0, 0, -0.3, -0.3, 0, 0
0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 1, 0, 0, 0, -0.3, 0, 0, 0, 0
0, 1, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 1, 0, 0, 0, -0.3, -0.3, -0.372, 0, 0
0, 1, 7, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 1, 0, 1, 0, -0.3, 0, 0, 0, 0
0, 1, 7, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 7, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 1, 8, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 1, 0, 0, 0, 0, -0.582, -0.6823393, 0, 0
0, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 0, 0, 0, 0, 0, -0.3, 0, 0, 0
0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 1, 0, 0, 0, -0.3, 0.4059408, -0.4224, 0, 0
0, 2, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 1, 0, 1, 0, -0.372, 0, -0.372, 0, 0
0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 1, 1, 1, 1, 1, 1, 0, 0.007415642, 7.111431, -0.657, 0, 0
0, 2, 2, 0, 0, 0, 0, 0, 0, -0.372, -0.3, -0.3, 0, 0
0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 0, 1, 0, 0, 0, -0.51, -0.582, -0.51, 0, 0
0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 0, 0, 0, 0, -0.3, 0, -0.3, 0, 0
0, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 1, 0, 0, 0, -0.3294853, -0.5615647, -1.039281, 0, 0
0, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 1, 0, 1, 0, -1.027453, -0.8172432, -0.506316, 0, 0
0, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 2, 1, 1, 1, 1, 1, 0, -0.7580378, -0.582, 6.663154, 0, 0
0, 2, 3, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0
0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 0, 1, 0, 0, 0, -0.372, 0, -0.43968, 0, 0
0, 2, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 0, 0, 0, 0, -0.4072042, -0.3, -0.3, 0, 0
0, 2, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 1, 0, 0, 0, -0.3, 1.011698, -0.7794, 0, 0
0, 2, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 1, 0, 1, 0, -0.66768, -0.9400551, -0.86718, 0, 0
0, 2, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 3, 1, 1, 1, 1, 1, 0, 0, 9.930733, 0.5863834, 0, 0
0, 2, 4, 0, 0, 0, 0, 0, 0, -0.657, -0.51, -0.5604, 0, 0
0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 0, 1, 0, 0, 0, -0.7794001, -1.052652, -0.7163232, 0, 0
0, 2, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 0, 0, 0, 0, -0.3, -0.3, -0.3, 0, 0
0, 2, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 1, 0, 0, 0, -0.3, 1.173373, -0.68355, 0, 0
0, 2, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 1, 0, 1, 0, -0.582, -0.6324, -0.2562912, 0, 0
0, 2, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 4, 1, 1, 1, 1, 1, 0, -0.6089119, 10.06592, -0.4230384, 0, 0
0, 2, 5, 0, 0, 0, 0, 0, 0, -0.372, 0, -0.3, 0, 0
0, 2, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 0, 1, 0, 0, 0, -0.3, -0.51, -0.3, 0, 0
0, 2, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 0, 0, 0, 0, -0.3, -0.2856, -0.3, 0, 0
0, 2, 5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 1, 0, 0, 0, -0.3, -0.3, -0.3, 0, 0
0, 2, 5, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
0, 2, 5, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
